address,city,price(USD),age,bds,ba,sqft,state,url
19835 Wittenburg,SAN ANTONIO,349900,27,4.0,3.0,2980,TX,https://www.zillow.com/homedetails/19835-Wittenburg-San-Antonio-TX-78256/26476403_zpid/
5402 Rambowllette Dr,SAN ANTONIO,165000,46,3.0,2.0,1536,TX,https://www.zillow.com/homedetails/5402-Rambowllette-Dr-San-Antonio-TX-78247/26384117_zpid/
4446 Stradford Pl,SAN ANTONIO,140000,27,3.0,2.0,1033,TX,https://www.zillow.com/homedetails/4446-Stradford-Pl-San-Antonio-TX-78217/26387193_zpid/
7100 Sunlit Trail Dr,SAN ANTONIO,149900,34,3.0,2.0,1405,TX,https://www.zillow.com/homedetails/7100-Sunlit-Trail-Dr-San-Antonio-TX-78244/26188698_zpid/
4249 Pinewood Dr,PLANO,279900,26,3.0,2.0,1685,TX,https://www.zillow.com/homedetails/4249-Pinewood-Dr-Plano-TX-75093/26657788_zpid/
4513 N Ottawa Rd,Dallas,198750,0,4.0,2.0,1788,TX,https://www.zillow.com/homedetails/4513-N-Ottawa-Rd-Dallas-TX-75212/96528581_zpid/
1709 Cumberland Dr,GARLAND,229000,0,3.0,2.0,1570,TX,https://www.zillow.com/homedetails/1709-Cumberland-Dr-Garland-TX-75040/96521067_zpid/
7627 Andiron Cir,HOUSTON,109900,39,3.0,3.0,1658,TX,https://www.zillow.com/homedetails/7627-Andiron-Cir-Houston-TX-77041/28306175_zpid/
1121 Southwood Ct,LEWISVILLE,190000,44,3.0,2.0,1352,TX,https://www.zillow.com/homedetails/1121-Southwood-Ct-Lewisville-TX-75067/27257430_zpid/
17915 Sugar Pine Dr,HOUSTON,269500,30,5.0,4.0,4063,TX,https://www.zillow.com/homedetails/17915-Sugar-Pine-Dr-Houston-TX-77090/28372704_zpid/
13314 Glen Erica Dr,HOUSTON,220000,48,4.0,3.0,2707,TX,https://www.zillow.com/homedetails/13314-Glen-Erica-Dr-Houston-TX-77069/28138836_zpid/
7600 Meadowlark Dr,Fort Worth,220000,28,4.0,3.0,2568,TX,https://www.zillow.com/homedetails/7600-Meadowlark-Dr-Fort-Worth-TX-76133/29217800_zpid/
2006 Wimbledon Dr,Arlington,299000,35,4.0,3.0,3146,TX,https://www.zillow.com/homedetails/2006-Wimbledon-Dr-Arlington-TX-76017/28943217_zpid/
2721 Old Decatur Rd,Decatur,2950000,2,6.0,6.0,7924,TX,https://www.zillow.com/homedetails/2721-Old-Decatur-Rd-Decatur-TX-76234/220099765_zpid/
4117 Silverwood Ln,Bedford,375000,17,4.0,3.0,2718,TX,https://www.zillow.com/homedetails/4117-Silverwood-Ln-Bedford-TX-76021/83787037_zpid/
11594 La Grange Dr,FRISCO,360000,15,4.0,3.0,2845,TX,https://www.zillow.com/homedetails/11594-La-Grange-Dr-Frisco-TX-75035/65363338_zpid/
411 Blaine,SAN ANTONIO,135000,1,3.0,3.0,1327,TX,https://www.zillow.com/homedetails/411-Blaine-San-Antonio-TX-78202/26114232_zpid/
134 Green Meadow Blvd,SAN ANTONIO,185000,65,4.0,2.0,1568,TX,https://www.zillow.com/homedetails/134-Green-Meadow-Blvd-San-Antonio-TX-78213/26291729_zpid/
3240 Tierra Mision Dr,EL PASO,134900,13,4.0,3.0,2579,TX,https://www.zillow.com/homedetails/3240-Tierra-Mision-Dr-El-Paso-TX-79938/79953059_zpid/
9709 Angelwylde Dr,AUSTIN,5700000,16,5.0,7.0,7367,TX,https://www.zillow.com/homedetails/9709-Angelwylde-Dr-Austin-TX-78733/64564447_zpid/
639 Lamp Post Ln,Little Elm,150000,44,3.0,2.0,1472,TX,https://www.zillow.com/homedetails/639-Lamp-Post-Ln-Little-Elm-TX-75068/27322629_zpid/
3100 Sunnybrook Ln,Arlington,152000,41,4.0,2.0,1832,TX,https://www.zillow.com/homedetails/3100-Sunnybrook-Ln-Arlington-TX-76014/28936324_zpid/
9111 Windy Crest Dr,DALLAS,539000,41,4.0,3.0,3148,TX,https://www.zillow.com/homedetails/9111-Windy-Crest-Dr-Dallas-TX-75243/26869694_zpid/
1815 Colonial Ave,WACO,239700,90,3.0,2.5,3086,TX,https://www.zillow.com/homedetails/1815-Colonial-Ave-Waco-TX-76707/52083178_zpid/
602 Irma Dr UNIT 2,Austin,374000,1,2.0,2.5,1150,TX,https://www.zillow.com/homedetails/602-Irma-Dr-UNIT-2-Austin-TX-78752/2089381070_zpid/
1204 College Park Blvd,Richardson,160000,42,4.0,3.0,2591,TX,https://www.zillow.com/homedetails/1204-College-Park-Blvd-Richardson-TX-75081/27162214_zpid/
2308 Statler Dr,CARROLLTON,245000,41,3.0,2.0,1795,TX,https://www.zillow.com/homedetails/2308-Statler-Dr-Carrollton-TX-75007/27327874_zpid/
5400 Edlen Dr,Dallas,6945000,1,5.0,10.0,15530,TX,https://www.zillow.com/homedetails/5400-Edlen-Dr-Dallas-TX-75220/26759782_zpid/
7109 W Loop 1604 N LOT 282,San Antonio,62459,0,3.0,2.0,1152,TX,https://www.zillow.com/homedetails/7109-W-Loop-1604-N-LOT-282-San-Antonio-TX-78254/2086125525_zpid/
2919 Clifford Dr,Harlingen,229950,30,4.0,3.0,2615,TX,https://www.zillow.com/homedetails/2919-Clifford-Dr-Harlingen-TX-78550/2099246836_zpid/
2046 Leath St,Dallas,292000,0,4.0,3.0,2088,TX,https://www.zillow.com/homedetails/2046-Leath-St-Dallas-TX-75212/96524048_zpid/
2225 Ethel Ave,Waco,115000,118,5.0,3.0,3016,TX,https://www.zillow.com/homedetails/2225-Ethel-Ave-Waco-TX-76707/2111039875_zpid/
9507 County Road 3519,Murchison,130000,14,4.0,2.0,2300,TX,https://www.zillow.com/homedetails/9507-County-Road-3519-Murchison-TX-75778/250843271_zpid/
7655 S Braeswood Blvd # 9,Houston,158995,45,3.0,3.0,2634,TX,https://www.zillow.com/homedetails/7655-S-Braeswood-Blvd-9-Houston-TX-77071/28206460_zpid/
2930 Lazy Lane Blvd,HOUSTON,17500000,69,5.0,7.0,10599,TX,https://www.zillow.com/homedetails/2930-Lazy-Lane-Blvd-Houston-TX-77019/27845018_zpid/
1304 Falconer Way,Austin,314432,0,3.0,3.0,2013,TX,https://www.zillow.com/homedetails/1304-Falconer-Way-Austin-TX-78748/2086423912_zpid/
2406 Marilyn Kay St,SAN ANTONIO,79000,47,4.0,2.0,1260,TX,https://www.zillow.com/homedetails/2406-Marilyn-Kay-St-San-Antonio-TX-78238/26340991_zpid/
431 Territory Trl,Cedar Park,225000,20,3.0,2.0,1733,TX,https://www.zillow.com/homedetails/431-Territory-Trl-Cedar-Park-TX-78613/29614721_zpid/
852 Shady Cove Ln,SPRING BRANCH,369999,2,4.0,3.0,2444,TX,https://www.zillow.com/homedetails/852-Shady-Cove-Ln-Spring-Branch-TX-78070/97553718_zpid/
23 Grand Regency Cir,THE WOODLANDS,6700000,10,7.0,11.0,15000,TX,https://www.zillow.com/homedetails/23-Grand-Regency-Cir-The-Woodlands-TX-77382/96577635_zpid/
9109 Guernsey Ln,DALLAS,3149000,0,5.0,7.0,6480,TX,https://www.zillow.com/homedetails/9109-Guernsey-Ln-Dallas-TX-75220/26759262_zpid/
358 Mesa Grande Dr,Fort worth,389999,15,6.0,4.0,2841,TX,https://www.zillow.com/homedetails/358-Mesa-Grande-Dr-Fort-Worth-TX-76108/230783089_zpid/
10515 La Costa Dr,AUSTIN,375000,40,4.0,5.0,3806,TX,https://www.zillow.com/homedetails/10515-La-Costa-Dr-Austin-TX-78747/29515734_zpid/
409 Arbor Glen Ct,Fort Worth,197000,18,4.0,2.0,2154,TX,https://www.zillow.com/homedetails/409-Arbor-Glen-Ct-Fort-Worth-TX-76140/54045463_zpid/
5710 Signal Pt,AUSTIN,229900,39,3.0,2.0,1320,TX,https://www.zillow.com/homedetails/5710-Signal-Pt-Austin-TX-78724/29396959_zpid/
3509 Euclid Ave,DALLAS,16750000,7,7.0,11.5,18100,TX,https://www.zillow.com/homedetails/3509-Euclid-Ave-Dallas-TX-75205/27200583_zpid/
12814 Country Sound,SAN ANTONIO,300000,37,3.0,2.0,1804,TX,https://www.zillow.com/homedetails/12814-Country-Sound-San-Antonio-TX-78216/26375075_zpid/
18015 Ella Blvd,HOUSTON,185000,47,4.0,2.0,2182,TX,https://www.zillow.com/homedetails/18015-Ella-Blvd-Houston-TX-77090/28165544_zpid/
905 N 18th St,WACO,208400,108,3.0,3.0,3102,TX,https://www.zillow.com/homedetails/905-N-18th-St-Waco-TX-76707/52078368_zpid/
1210 Andover Bay,San Antonio,400000,9,4.0,3.0,3307,TX,https://www.zillow.com/homedetails/1210-Andover-Bay-San-Antonio-TX-78258/80027944_zpid/
11 Crestwood Dr,HOUSTON,8500000,6,6.0,9.0,11475,TX,https://www.zillow.com/homedetails/11-Crestwood-Dr-Houston-TX-77007/27887251_zpid/
414 E Longview St,CORPUS CHRISTI,85000,91,3.0,2.0,1760,TX,https://www.zillow.com/homedetails/414-E-Longview-St-Corpus-Christi-TX-78408/28813994_zpid/
4218 W 700 N,Vernal,104000,6,5.0,2.0,3284,UT,https://www.zillow.com/homedetails/4218-W-700-N-Vernal-UT-84078/229096318_zpid/
217 White Pine Canyon Rd,Park City,14000000,1,6.0,9.0,12303,UT,https://www.zillow.com/homedetails/217-White-Pine-Canyon-Rd-Park-City-UT-84060/111975959_zpid/
69 White Pine Canyon Rd LOT 75,Park City,14950000,13,14.0,22.0,33000,UT,https://www.zillow.com/homedetails/69-White-Pine-Canyon-Rd-LOT-75-Park-City-UT-84060/2092293263_zpid/
137 S 500 E,Pleasant Grove,320000,12,7.0,4.0,3523,UT,https://www.zillow.com/homedetails/137-S-500-E-Pleasant-Grove-UT-84062/82711251_zpid/
166 S Dooley Ct,Salt Lake City,339000,123,3.0,2.0,1693,UT,https://www.zillow.com/homedetails/166-S-Dooley-Ct-Salt-Lake-City-UT-84102/12753453_zpid/
2575 E Providence Ct,Holladay,5995000,7,8.0,13.0,24401,UT,https://www.zillow.com/homedetails/2575-E-Providence-Ct-Holladay-UT-84121/97754638_zpid/
322 S Concord St,SALT LAKE CITY,255000,71,2.0,2.0,1009,UT,https://www.zillow.com/homedetails/322-S-Concord-St-Salt-Lake-City-UT-84104/12736065_zpid/
9726 E Lambs Canyon Rd,Slc,230000,35,1.0,1.0,484,UT,https://www.zillow.com/homedetails/9726-E-Lambs-Canyon-Rd-Slc-UT-84109/2089077890_zpid/
652 Oakview Ct,NORTH SALT LAKE,499000,15,5.0,4.0,3632,UT,https://www.zillow.com/homedetails/652-Oakview-Ct-North-Salt-Lake-UT-84054/89665242_zpid/
756 E Parkway Ave,SALT LAKE CITY,299900,112,2.0,1.0,1305,UT,https://www.zillow.com/homedetails/756-E-Parkway-Ave-Salt-Lake-City-UT-84106/12775523_zpid/
1601 E Mayfair S Cir,Salt Lake City,599900,82,4.0,2.0,2556,UT,https://www.zillow.com/homedetails/1601-E-Mayfair-S-Cir-Salt-Lake-City-UT-84105/2085532833_zpid/
1141 N Oak Forest Rd,SALT LAKE CITY,7100000,18,5.0,7.0,12351,UT,https://www.zillow.com/homedetails/1141-N-Oak-Forest-Rd-Salt-Lake-City-UT-84103/12717417_zpid/
300 E Gordon Ln # DK5FZ6,Murray,138900,0,3.0,2.0,1568,UT,https://www.zillow.com/community/cottonwood-coves/2086847402_zpid/
346 W Pierpont Ave # W207,SALT LAKE CITY,235000,115,1.0,1.0,463,UT,https://www.zillow.com/homedetails/346-W-Pierpont-Ave-W207-Salt-Lake-City-UT-84101/61167282_zpid/
8785 Lookout Ln,Park City,8650000,1,6.0,8.0,9415,UT,https://www.zillow.com/homedetails/8785-Lookout-Ln-Park-City-UT-84098/111975396_zpid/
1194 N 1560 West Cir,St George,327900,22,4.0,2.0,1840,UT,https://www.zillow.com/homedetails/1194-N-1560-West-Cir-St-George-UT-84770/68898941_zpid/
3384 Aztec Rd,St George,379000,32,6.0,3.0,3338,UT,https://www.zillow.com/homedetails/3384-Aztec-Rd-St-George-UT-84790/68884347_zpid/
72 White Pine Canyon Rd,Park City,14000000,18,9.0,15.0,17422,UT,https://www.zillow.com/homedetails/72-White-Pine-Canyon-Rd-Park-City-UT-84060/68853725_zpid/
9806 Summit View Dr,Park City,17900000,11,6.0,10.0,13536,UT,https://www.zillow.com/homedetails/9806-Summit-View-Dr-Park-City-UT-84060/2141549934_zpid/
2562 E 2100 S,SALT LAKE CITY,400000,73,4.0,2.0,2018,UT,https://www.zillow.com/homedetails/2562-E-2100-S-Salt-Lake-City-UT-84109/12778838_zpid/
1055 Shillelagh Rd,CHESAPEAKE,180000,48,4.0,3,2144,VA,https://www.zillow.com/homedetails/1055-Shillelagh-Rd-Chesapeake-VA-23323/61408560_zpid/
300 River Bend Rd,Great Falls,6981000,0,6.0,9.5,16800,VA,https://www.zillow.com/homedetails/300-River-Bend-Rd-Great-Falls-VA-22066/51700842_zpid/
632 Fleet Dr,VIRGINIA BEACH,123000,21,2.0,2,1750,VA,https://www.zillow.com/homedetails/632-Fleet-Dr-Virginia-Beach-VA-23454/60756164_zpid/
9784 Hagel Cir,LORTON,154000,41,3.0,2,1320,VA,https://www.zillow.com/homedetails/9784-Hagel-Cir-Lorton-VA-22079/51987638_zpid/
4730 Occoquan Overlook,WOODBRIDGE,2175000,5,5.0,7,13303,VA,https://www.zillow.com/homedetails/4730-Occoquan-Overlook-Woodbridge-VA-22192/122336012_zpid/
2620 Pea Ridge Rd,CHARLOTTESVILLE,259900,95,3.0,1,1356,VA,https://www.zillow.com/homedetails/2620-Pea-Ridge-Rd-Charlottesville-VA-22901/79010174_zpid/
724 Atwell Ave,WINCHESTER,229900,169,3.0,2,1864,VA,https://www.zillow.com/homedetails/724-Atwell-Ave-Winchester-VA-22601/75340269_zpid/
7201 Dulany Dr,MCLEAN,10800000,2,8.0,12,16000,VA,https://www.zillow.com/homedetails/7201-Dulany-Dr-Mclean-VA-22101/51750956_zpid/
715 Draughon Rd,Chesapeake,240000,44,5.0,3,3251,VA,https://www.zillow.com/homedetails/715-Draughon-Rd-Chesapeake-VA-23322/61419887_zpid/
3127 Griffin Ave,RICHMOND,289900,97,3.0,3,1595,VA,https://www.zillow.com/homedetails/3127-Griffin-Ave-Richmond-VA-23222/12529799_zpid/
2623 S Walter Reed Dr UNIT C,Arlington,430000,69,3.0,2,1576,VA,https://www.zillow.com/homedetails/2623-S-Walter-Reed-Dr-UNIT-C-Arlington-VA-22206/12098493_zpid/
208 Clifford Ave,Alexandria,729900,94,3.0,2,1277,VA,https://www.zillow.com/homedetails/208-Clifford-Ave-Alexandria-VA-22305/192125741_zpid/
5820 Shana Pl,BURKE,379900,36,3.0,2,1277,VA,https://www.zillow.com/homedetails/5820-Shana-Pl-Burke-VA-22015/51901126_zpid/
26 Hamrick St,Staunton,149900,69,3.0,2,1348,VA,https://www.zillow.com/homedetails/26-Hamrick-St-Staunton-VA-24401/234163657_zpid/
5218 King William Rd,RICHMOND,309000,69,3.0,3,1901,VA,https://www.zillow.com/homedetails/5218-King-William-Rd-Richmond-VA-23225/12540826_zpid/
717 San Remo Ct,VIRGINIA BEACH,99000,22,2.0,2,1406,VA,https://www.zillow.com/homedetails/717-San-Remo-Ct-Virginia-Beach-VA-23454/60756261_zpid/
7105 Fort Hunt Rd,ALEXANDRIA,679000,60,4.0,3,2266,VA,https://www.zillow.com/homedetails/7105-Fort-Hunt-Rd-Alexandria-VA-22307/51960449_zpid/
721 N Great Neck Rd,Virginia Beach,170000,56,3.0,2,1985,VA,https://www.zillow.com/homedetails/721-N-Great-Neck-Rd-Virginia-Beach-VA-23454/60731923_zpid/
408 E Raymond Ave # B,Alexandria,499999,30,2.0,4,1462,VA,https://www.zillow.com/homedetails/408-E-Raymond-Ave-B-Alexandria-VA-22301/2085520309_zpid/
867 N Abingdon St,ARLINGTON,737500,80,5.0,3,2179,VA,https://www.zillow.com/homedetails/867-N-Abingdon-St-Arlington-VA-22203/12074951_zpid/
1981 Cobham Wharf Rd,SURRY,299000,30,5.0,4,4680,VA,https://www.zillow.com/homedetails/1981-Cobham-Wharf-Rd-Surry-VA-23883/89440489_zpid/
1021 Arlington Blvd APT 1214,Arlington,459000,64,2.0,2,1110,VA,https://www.zillow.com/homedetails/1021-Arlington-Blvd-APT-1214-Arlington-VA-22209/2086793941_zpid/
21071 Hawthorne Ct,Sterling,417999,32,3.0,3,1590,VA,https://www.zillow.com/homedetails/21071-Hawthorne-Ct-Sterling-VA-20164/12377242_zpid/
7441 Amf Dr,MECHANICSVILLE,199900,69,5.0,2,2300,VA,https://www.zillow.com/homedetails/7441-Amf-Dr-Mechanicsville-VA-23111/12281787_zpid/
901 23rd St S,ARLINGTON,750000,78,5.0,3,2327,VA,https://www.zillow.com/homedetails/901-23rd-St-S-Arlington-VA-22202/12106578_zpid/
725 Clearwater Ave,ROANOKE,172500,57,4.0,--,1500,VA,https://www.zillow.com/homedetails/725-Clearwater-Ave-Roanoke-VA-24019/12563116_zpid/
1730 S Pifer Rd,STAR TANNERY,435000,12,4.0,3,8521,VA,https://www.zillow.com/homedetails/1730-S-Pifer-Rd-Star-Tannery-VA-22654/94119325_zpid/
2717 4th Ave,RICHMOND,190000,91,3.0,2,2400,VA,https://www.zillow.com/homedetails/2717-4th-Ave-Richmond-VA-23222/12528408_zpid/
38565 Piggott Bottom Rd,Hamilton,460000,14,4.0,3,5042,VA,https://www.zillow.com/homedetails/38565-Piggott-Bottom-Rd-Hamilton-VA-20158/68464588_zpid/
3458 Woods Way,POWHATAN,235000,27,3.0,2,1538,VA,https://www.zillow.com/homedetails/3458-Woods-Way-Powhatan-VA-23139/108011181_zpid/
14916 Grassy Knoll Ct,WOODBRIDGE,389000,21,4.0,2,1700,VA,https://www.zillow.com/homedetails/14916-Grassy-Knoll-Ct-Woodbridge-VA-22193/52000375_zpid/
9023 Pelot Pl,MECHANICSVILLE,289950,26,4.0,3,2088,VA,https://www.zillow.com/homedetails/9023-Pelot-Pl-Mechanicsville-VA-23116/12266147_zpid/
3924 Park Ave,RICHMOND,524950,69,4.0,2,1997,VA,https://www.zillow.com/homedetails/3924-Park-Ave-Richmond-VA-23221/12553197_zpid/
3635 Dannys Ln,Alexandria,580000,64,4.0,3,2464,VA,https://www.zillow.com/homedetails/3635-Dannys-Ln-Alexandria-VA-22311/51852248_zpid/
11810 Henderson Rd,CLIFTON,399000,53,4.0,2,2474,VA,https://www.zillow.com/homedetails/11810-Henderson-Rd-Clifton-VA-20124/51961049_zpid/
3075 Creekside Dr,SALEM,284700,13,3.0,--,2167,VA,https://www.zillow.com/homedetails/3075-Creekside-Dr-Salem-VA-24153/81356657_zpid/
1207 Nottoway Ave,RICHMOND,327000,92,4.0,2,1488,VA,https://www.zillow.com/homedetails/1207-Nottoway-Ave-Richmond-VA-23227/12533603_zpid/
3402 Franklin Manor Ct,FAIRFAX,899990,27,5.0,5,6450,VA,https://www.zillow.com/homedetails/3402-Franklin-Manor-Ct-Fairfax-VA-22033/51764636_zpid/
3 Rose Hill Rd,HENRICO,599950,69,4.0,4,2695,VA,https://www.zillow.com/homedetails/3-Rose-Hill-Rd-Henrico-VA-23229/12352330_zpid/
900 N Taylor St APT 525,Arlington,175000,27,2.0,2,1152,VA,https://www.zillow.com/homedetails/900-N-Taylor-St-APT-525-Arlington-VA-22203/12077233_zpid/
6609 Thackwell Way UNIT 2309,Alexandria,299999,23,2.0,2,1668,VA,https://www.zillow.com/homedetails/6609-Thackwell-Way-UNIT-2309-Alexandria-VA-22315/51972442_zpid/
3813 Campbell Rd,CHESAPEAKE,283000,24,4.0,4,1800,VA,https://www.zillow.com/homedetails/3813-Campbell-Rd-Chesapeake-VA-23322/61422562_zpid/
4703 Archduke Rd,Glen Allen,269000,40,3.0,3,1632,VA,https://www.zillow.com/homedetails/4703-Archduke-Rd-Glen-Allen-VA-23060/12301093_zpid/
1357 Harris Rd,VIRGINIA BEACH,7200000,21,6.0,10,15045,VA,https://www.zillow.com/homedetails/1357-Harris-Rd-Virginia-Beach-VA-23452/60706392_zpid/
4219 Hilltop Rd,ROCKINGHAM,193000,41,3.0,2,1420,VA,https://www.zillow.com/homedetails/4219-Hilltop-Rd-Rockingham-VA-22801/108051335_zpid/
229 N Henry St,Alexandria,529900,189,3.0,2,1208,VA,https://www.zillow.com/homedetails/229-N-Henry-St-Alexandria-VA-22314/192120889_zpid/
1107 Somerville Grove Ter,MIDLOTHIAN,244000,28,3.0,3,1640,VA,https://www.zillow.com/homedetails/1107-Somerville-Grove-Ter-Midlothian-VA-23114/12140862_zpid/
13418 Winning Colors Ln,Midlothian,235000,26,3.0,3,1740,VA,https://www.zillow.com/homedetails/13418-Winning-Colors-Ln-Midlothian-VA-23112/12137279_zpid/
4601 Forest Hill Ave,Richmond,485000,90,4.0,3,2378,VA,https://www.zillow.com/homedetails/4601-Forest-Hill-Ave-Richmond-VA-23225/12541334_zpid/
517 N Armistead St APT 301,Alexandria,259900,52,3.0,2,1168,VA,https://www.zillow.com/homedetails/517-N-Armistead-St-APT-301-Alexandria-VA-22312/192146519_zpid/
6 Little Rocky Run Ln,STAFFORD,424995,29,6.0,4,4378,VA,https://www.zillow.com/homedetails/6-Little-Rocky-Run-Ln-Stafford-VA-22554/12635052_zpid/
43296 Amanda Kay Ct,Ashburn,649500,18,4.0,4,3714,VA,https://www.zillow.com/homedetails/43296-Amanda-Kay-Ct-Ashburn-VA-20147/53448044_zpid/
359 Minard Rd,Putney,141500,33,3.0,2,2280,VT,https://www.zillow.com/homedetails/359-Minard-Rd-Putney-VT-05346/75477445_zpid/
408 Scrabble Hl,Waterbury,217000,13,2.0,2,2425,VT,https://www.zillow.com/homedetails/408-Scrabble-Hl-Waterbury-VT-05676/75472904_zpid/
506 N Hill Rd # 3A,Stowe,10950000,28,11.0,15,9866,VT,https://www.zillow.com/homedetails/506-N-Hill-Rd-3A-Stowe-VT-05672/2087577682_zpid/
61 Perry St,BARRE,70000,101,4.0,4,3512,VT,https://www.zillow.com/homedetails/61-Perry-St-Barre-VT-05641/75462160_zpid/
1700 SW Austin St,SEATTLE,569000,28,3.0,3.0,1980,WA,https://www.zillow.com/homedetails/1700-SW-Austin-St-Seattle-WA-98106/49060422_zpid/
7506 47th Ave NW,TULALIP,48900,65,3.0,2.0,1123,WA,https://www.zillow.com/homedetails/7506-47th-Ave-NW-Tulalip-WA-98271/38475565_zpid/
2310 Perkins Ln W,Seattle,500000,0,3.0,3.0,3220,WA,https://www.zillow.com/homedetails/2310-Perkins-Ln-W-Seattle-WA-98199/2103112291_zpid/
3105 N Park Rd,SPOKANE VALLEY,135000,110,3.0,1.0,1384,WA,https://www.zillow.com/homedetails/3105-N-Park-Rd-Spokane-Valley-WA-99212/23519246_zpid/
(undisclosed Address),Hunts Point,45000000,16,3.0,5.0,9420,WA,https://www.zillow.com/homedetails/(undisclosed-Address)-Hunts-Point-WA-98004/2087938187_zpid/
2494 NW Selmer Ln,Poulsbo,269000,34,3.0,2.0,1296,WA,https://www.zillow.com/homedetails/2494-NW-Selmer-Ln-Poulsbo-WA-98370/89825499_zpid/
1004 Roberson Rd,SEQUIM,575000,35,3.0,3.0,2793,WA,https://www.zillow.com/homedetails/1004-Roberson-Rd-Sequim-WA-98382/114634097_zpid/
6213 61st Loop SE,Lacey,275000,24,3.0,3.0,1729,WA,https://www.zillow.com/homedetails/6213-61st-Loop-SE-Lacey-WA-98513/49395656_zpid/
18884 SE 42nd St,ISSAQUAH,12988000,11,6.0,7.0,10800,WA,https://www.zillow.com/homedetails/18884-SE-42nd-St-Issaquah-WA-98027/48761686_zpid/
213 Carolina St,BELLINGHAM,325000,94,4.0,1.0,1279,WA,https://www.zillow.com/homedetails/213-Carolina-St-Bellingham-WA-98225/23631627_zpid/
733 Holcomb Rd,KELSO,260000,52,3.0,3.0,2838,WA,https://www.zillow.com/homedetails/733-Holcomb-Rd-Kelso-WA-98626/67029843_zpid/
19311 83rd Pl W,EDMONDS,415000,60,4.0,2.0,1920,WA,https://www.zillow.com/homedetails/19311-83rd-Pl-W-Edmonds-WA-98026/38529994_zpid/
14224 168th Ave NE,WOODINVILLE,9995000,28,5.0,6.0,16430,WA,https://www.zillow.com/homedetails/14224-168th-Ave-NE-Woodinville-WA-98072/48798733_zpid/
8013 11th Ave NW,SEATTLE,499950,34,3.0,3.0,1560,WA,https://www.zillow.com/homedetails/8013-11th-Ave-NW-Seattle-WA-98117/49131500_zpid/
5330 Butterworth Rd,MERCER ISLAND,18888000,23,5.0,11.0,14940,WA,https://www.zillow.com/homedetails/5330-Butterworth-Rd-Mercer-Island-WA-98040/49095545_zpid/
18824 SE 164th St,RENTON,360000,57,4.0,2.75,2250,WA,https://www.zillow.com/homedetails/18824-SE-164th-St-Renton-WA-98058/48948130_zpid/
20200 10th Pl SW,Normandy Park,9950000,19,4.0,9.0,12033,WA,https://www.zillow.com/homedetails/20200-10th-Pl-SW-Normandy-Park-WA-98166/48679796_zpid/
2517 E Miller St,SEATTLE,825000,92,3.0,2.0,1613,WA,https://www.zillow.com/homedetails/2517-E-Miller-St-Seattle-WA-98112/49006305_zpid/
9809 Oak Ln SW,LAKEWOOD,199000,29,3.0,3.0,1550,WA,https://www.zillow.com/homedetails/9809-Oak-Ln-SW-Lakewood-WA-98499/49235090_zpid/
2617 W Broadway Ave,SPOKANE,139900,117,3.0,2.0,1647,WA,https://www.zillow.com/homedetails/2617-W-Broadway-Ave-Spokane-WA-99201/23482809_zpid/
1115 E 27th St,VANCOUVER,229990,78,2.0,2.0,1079,WA,https://www.zillow.com/homedetails/1115-E-27th-St-Vancouver-WA-98663/23233773_zpid/
4601 SW 320th St UNIT D-12,Federal Way,155000,42,3.0,2.0,1017,WA,https://www.zillow.com/homedetails/4601-SW-320th-St-UNIT-D-12-Federal-Way-WA-98023/48948811_zpid/
2403 Evergreen Point Rd,MEDINA,21500000,16,4.0,6.0,8250,WA,https://www.zillow.com/homedetails/2403-Evergreen-Point-Rd-Medina-WA-98039/49118805_zpid/
4714 N Whitehouse St,SPOKANE,159000,108,4.0,2.0,1826,WA,https://www.zillow.com/homedetails/4714-N-Whitehouse-St-Spokane-WA-99205/23552051_zpid/
13414 SE 255th St,KENT,350000,52,6.0,2.0,2530,WA,https://www.zillow.com/homedetails/13414-SE-255th-St-Kent-WA-98042/48787321_zpid/
4294 Birch Bay Lynden Rd,Blaine,300000,43,3.0,2.0,1344,WA,https://www.zillow.com/homedetails/4294-Birch-Bay-Lynden-Rd-Blaine-WA-98230/23649848_zpid/
1080 W Ewing Pl UNIT A6,Seattle,335000,34,2.0,1.0,510,WA,https://www.zillow.com/homedetails/1080-W-Ewing-Pl-UNIT-A6-Seattle-WA-98119/2087480453_zpid/
613 E Lacrosse Ave,SPOKANE,264900,112,4.0,3.0,2281,WA,https://www.zillow.com/homedetails/613-E-Lacrosse-Ave-Spokane-WA-99207/23508365_zpid/
38025 Allen Rd S,Roy,269900,13,3.0,3.5,3357,WA,https://www.zillow.com/homedetails/38025-Allen-Rd-S-Roy-WA-98580/72094744_zpid/
1718 Madrona Dr,SEATTLE,650000,109,4.0,2.0,1460,WA,https://www.zillow.com/homedetails/1718-Madrona-Dr-Seattle-WA-98122/48989653_zpid/
3035 Perkins Ln W,SEATTLE,6850000,24,5.0,5.0,7610,WA,https://www.zillow.com/homedetails/3035-Perkins-Ln-W-Seattle-WA-98199/48726323_zpid/
